,pm2_5,pm2_5,pm2_5,pm2_5,Temperature,WindSpeed,Humidity,Pressure,traffic
2020-06-08 13:00:00,8.141336917877197,8.50706655328924,8.277140998840332,10.29309168728915,14.0,9.0,59.0,30.09,200.9807608333333
2020-06-08 14:00:00,9.14538676398141,8.146878787449428,8.823683500289917,10.607273737589518,14.5,9.5,57.0,30.09,205.88672083333333
2020-06-08 15:00:00,7.501373799641927,7.396917152404785,7.504340546471732,9.784133847554525,16.0,8.5,53.5,30.09,217.71172583333336
2020-06-08 16:00:00,7.599440024449275,8.435821431023735,8.724372455051967,9.828600692749024,15.0,8.0,55.0,30.09,218.94588999999996
2020-06-08 17:00:00,8.331094878060478,8.235696111406599,9.245927492777506,10.77162888844808,15.5,7.5,53.5,30.09,216.8134941666667
2020-06-08 18:00:00,9.859236512865339,,11.056042544047038,12.887208366394043,15.5,7.5,53.5,30.09,180.8257808333333
2020-06-08 19:00:00,9.239605154309954,,10.649595805576869,12.718350092569986,15.0,7.5,55.0,30.09,136.13761833333334
2020-06-08 20:00:00,8.355585302625384,7.5568307240804025,9.374478340148926,11.038715998331705,14.0,9.0,59.0,30.12,101.34188250000001
2020-06-08 21:00:00,6.665180746714274,6.775022697448731,7.500915288925171,8.350841649373372,13.5,8.0,61.0,30.12,77.38508583333335
2020-06-08 22:00:00,4.847370914050511,5.311925513403756,5.418825117746989,7.347416400909424,13.0,8.0,63.0,30.12,68.13145833333334
2020-06-08 23:00:00,4.187001752853393,4.485669374465942,5.0859350522359215,,12.0,8.0,63.0,30.15,55.40231166666666
2020-06-09 00:00:00,4.6131621939795355,4.124179363250732,5.133109855651855,4.501007556915283,12.0,7.0,63.0,30.15,42.69593583333333
2020-06-09 01:00:00,5.289764181772868,5.097439578601292,5.629561146100362,6.143797302246094,11.0,7.0,67.0,30.15,40.35219166666666
2020-06-09 02:00:00,5.864629872639974,5.182838678359985,5.469783306121826,6.691612618310111,11.0,3.0,67.0,30.12,32.953289166666664
2020-06-09 03:00:00,5.604947026570638,5.049449300765991,5.811253547668457,7.786436780293783,10.0,3.0,71.0,30.12,27.47896666666666
2020-06-09 04:00:00,,6.3010334968566895,6.103387015206473,8.217933877309163,9.0,3.0,76.0,30.12,17.221566666666664
2020-06-09 05:00:00,,6.0787193298339846,6.677204545338949,7.680902481079102,10.0,3.0,71.0,30.12,32.780794166666674
2020-06-09 06:00:00,,5.900648333809593,6.531194655100505,7.795852756500244,11.0,5.0,67.0,30.12,58.029365000000006
2020-06-09 07:00:00,,6.152377788837139,5.777552494635949,7.148940404256185,11.5,4.0,67.5,30.15,142.8534025
2020-06-09 08:00:00,4.38098669052124,5.429715919494629,4.85170430796487,6.180473974772862,13.0,2.5,55.0,30.15,222.73172833333322
2020-06-09 09:00:00,4.628940548215594,4.636962493260701,4.063878417015076,4.432921086038862,14.5,5.5,49.5,30.15,224.67943166666666
2020-06-09 10:00:00,4.239970715840657,4.6176563160760065,4.951846718788147,5.1142273585001625,16.0,4.5,46.5,30.134999999999998,227.27811499999999
2020-06-09 11:00:00,4.878186543782552,6.26647424697876,5.711966821125576,6.400933456420899,17.0,3.0,45.0,30.12,214.11147833333328
2020-06-09 12:00:00,5.20061046736581,5.311301602257623,5.594239303043911,6.43733412878854,17.0,3.0,45.0,30.12,217.2238566666667
2020-06-09 13:00:00,4.827413336435954,5.4823905399867465,5.9131347582890434,6.316836675008138,18.5,3.5,44.5,30.12,226.37402500000005
2020-06-09 14:00:00,5.125171534220377,5.969340630940029,6.053449535369873,6.6511654218037926,18.5,4.0,41.5,30.09,211.27480000000003
2020-06-09 15:00:00,4.7633598531995505,5.586305056299482,5.831293519337972,6.485522985458374,19.0,4.5,41.5,30.09,236.54227000000006
2020-06-09 16:00:00,5.109640671656682,5.235957980155945,6.205938407352993,6.789725557963053,19.5,4.0,39.0,30.07,247.39641000000006
2020-06-09 17:00:00,5.473777498517718,,5.978759220668247,6.673156976699829,19.0,5.5,40.0,30.07,256.48471166666667
2020-06-09 18:00:00,6.466680431365967,7.010382493336995,6.947256428854806,7.863160578409831,17.5,9.5,54.0,30.07,207.5844425
2020-06-09 19:00:00,6.579370776812236,7.593247063954672,7.3820310433705645,8.06833620071411,16.5,9.0,61.0,30.07,164.99165000000002
2020-06-09 20:00:00,6.7565765380859375,7.462165296077728,7.445629937308175,8.009055900573731,16.0,5.0,63.0,30.07,103.46233833333336
2020-06-09 21:00:00,7.735827275684902,8.546917608806066,7.924641565843062,9.55815912882487,15.0,3.0,72.0,30.07,94.878445
2020-06-09 22:00:00,8.47199436823527,10.280439921787806,9.861637194951376,11.280607632228307,15.0,7.0,72.0,30.07,74.41314416666667
2020-06-09 23:00:00,11.285534381866455,13.283366044362387,12.089823246002197,14.001072057088216,14.0,8.0,77.0,30.07,56.222950000000004
2020-06-10 00:00:00,11.605144500732422,13.93206330708095,12.386045282537287,14.63165437258207,14.0,9.0,82.0,30.07,41.51500916666667
2020-06-10 01:00:00,12.412065505981445,15.270327481356533,14.57039397103446,16.3512704372406,13.0,7.0,88.0,30.04,43.152784999999994
2020-06-10 02:00:00,11.482237475258964,14.590104103088379,13.818374252319336,15.760299546377999,13.0,7.0,88.0,30.04,29.548555833333335
2020-06-10 03:00:00,11.842195129394531,14.327757835388184,14.158118174626278,15.644724709647042,13.0,8.0,88.0,30.01,29.845335000000002
2020-06-10 04:00:00,13.493605852127075,17.460379536946615,16.419363771166122,19.199398295084634,13.0,6.0,88.0,30.01,32.38448416666667
2020-06-10 05:00:00,15.888688564300537,21.357750085683968,18.739340348677203,21.559578450520835,13.0,6.0,88.0,30.01,33.325161666666666
2020-06-10 06:00:00,17.61784267425537,22.958120639507587,21.88747564951579,23.56338589008038,13.0,5.0,88.0,30.01,54.44119333333333
2020-06-10 07:00:00,19.53104523250035,23.368352381388345,21.051263536725724,23.170491218566895,13.0,5.5,85.0,30.01,146.65226000000004
2020-06-10 08:00:00,15.539254408616285,15.724378040858678,14.386050077585073,16.946654065450033,13.5,5.5,74.5,30.01,209.0611275
2020-06-10 09:00:00,9.685546843210856,12.600172996520996,11.429286257425945,12.957183764531063,14.0,2.5,72.0,29.98,224.81758166666665
2020-06-10 10:00:00,7.508942025048392,9.133864124615988,8.57455325126648,11.636483362742833,14.5,3.0,72.5,29.98,225.6993266666667
2020-06-10 11:00:00,5.502445284525553,6.386824735005697,5.8726929151094875,7.067747047969273,15.5,5.5,65.5,29.98,220.22019833333331
2020-06-10 12:00:00,4.609184694290161,5.828506946563721,5.742704459599087,,16.0,6.5,59.0,29.965,209.90386333333336
2020-06-10 13:00:00,3.487485041985145,5.145805458227794,4.649171590805054,4.3943966494666205,14.0,6.5,79.5,29.95,208.19039583333335
2020-06-10 14:00:00,5.3803907462528775,6.392721925462995,6.0557974974314375,6.843961972456712,14.0,7.0,77.0,29.95,212.72633333333332
2020-06-10 15:00:00,5.537851969401042,6.339032014211019,10.233863512674967,6.857509979834924,13.0,7.5,85.0,29.95,232.4835325
2020-06-10 16:00:00,4.1835265689426,4.950735839207967,4.7878411156790595,5.381538425173078,13.0,7.5,88.0,29.935000000000002,240.84120083333335
2020-06-10 17:00:00,,4.084691635767618,3.620490376154582,4.137661170959473,13.0,8.0,88.0,29.92,263.61280250000004
2020-06-10 18:00:00,,4.500446813447135,4.093379540876909,4.596462567647298,12.666666666666666,8.333333333333334,90.0,29.92,206.30913416666667
2020-06-10 19:00:00,,5.266776752471924,4.9840404987335205,5.42784792582194,11.5,8.0,94.0,29.905,149.39117499999998
2020-06-10 20:00:00,,4.104184484481811,3.8922807534535724,4.942256275812785,11.0,13.0,100.0,29.89,125.31609249999998
2020-06-10 21:00:00,,4.184748502878042,4.019168138504028,4.410242446263632,11.0,10.0,100.0,29.89,91.9562975
2020-06-10 22:00:00,,4.707200325452364,4.636744686535427,5.123032348496573,11.0,7.5,94.0,29.92,80.99981083333333
2020-06-10 23:00:00,,4.7155988949995775,5.033779811859131,4.909018874168396,11.0,8.0,94.0,29.89,60.71979666666667
2020-06-11 00:00:00,,5.478991116796221,6.268599546872652,6.110153071085612,11.0,7.0,94.0,29.89,39.924569999999996
2020-06-11 01:00:00,,11.363329740671011,11.985128402709961,12.039019187291464,11.0,7.0,88.0,29.89,36.43843666666667
2020-06-11 02:00:00,,13.132345566382774,14.538039548056465,16.02786123752594,11.0,6.0,94.0,29.89,25.949344999999997
2020-06-11 03:00:00,,10.823610051472981,11.54499963124593,12.081289164225261,11.0,6.0,100.0,29.89,31.125806666666666
2020-06-11 04:00:00,,9.382783753531319,10.433851446424212,11.010260772705077,12.0,10.0,88.0,29.86,20.81998666666667
2020-06-11 05:00:00,,16.011131286621094,17.14854071690486,17.796677509943645,11.0,9.0,88.0,29.86,30.258917500000006
2020-06-11 06:00:00,,18.063476929297813,18.275601069132488,20.545286451067245,12.0,8.0,88.0,29.89,50.253012500000004
2020-06-11 07:00:00,,22.794322967529297,24.318105189005532,26.971442858378094,13.0,9.5,82.0,29.89,141.64861666666667
2020-06-11 08:00:00,,24.09983555475871,23.111541884286062,25.45843212421124,14.0,14.5,82.0,29.89,218.10813666666672
2020-06-11 09:00:00,,33.65985107421875,28.95030472495339,36.70571558816092,14.5,14.5,85.0,29.89,225.17695916666665
2020-06-11 10:00:00,21.68299102783203,33.29948779514858,31.541788609822593,35.61188583374023,15.0,14.0,85.0,29.89,219.78998166666668
2020-06-11 11:00:00,15.086888533372145,19.06411784035819,18.501152447291783,20.8029751096453,15.0,13.5,88.0,29.89,217.08573250000003
2020-06-11 12:00:00,10.423919473375593,10.462604926182674,10.823092699050903,12.266582775115968,16.5,14.5,80.0,29.89,200.70923916666663
2020-06-11 13:00:00,5.693023715700422,5.953792640141079,7.186025229367343,6.987106050763812,19.0,13.0,64.0,29.86,190.57035583333334
2020-06-11 14:00:00,3.7636067549387615,3.896411214556013,4.133937665394375,4.173313474655151,19.5,16.5,58.0,29.86,197.99425666666664
2020-06-11 15:00:00,2.8479274113972983,2.980585079926711,3.299361975987752,3.4321175098419188,19.5,20.0,56.0,29.83,218.0700641666667
2020-06-11 16:00:00,2.9472035725911456,3.1027810914175853,3.5778742949167888,3.973391358057658,19.5,19.5,58.0,29.83,207.1185975
2020-06-11 17:00:00,4.027468247847124,4.217316205684956,4.225303199556139,5.0953874588012695,17.0,18.5,68.0,29.83,234.93619666666663
2020-06-11 18:00:00,4.518813244501749,5.123777389526367,5.494690418243408,5.543257141113282,16.0,17.0,72.0,29.83,186.26632666666669
2020-06-11 19:00:00,6.373482863108317,6.424075746536255,7.269637414387295,7.642410691579183,15.0,15.0,74.5,29.83,145.30082666666667
2020-06-11 20:00:00,4.6679968198140465,6.291654586791992,5.001123391664946,5.486245359693255,14.0,11.5,82.0,29.83,119.90809
2020-06-11 21:00:00,3.42458647948045,4.015331697463989,4.409007804734366,3.8471247809273854,14.0,12.0,82.0,29.83,105.74175083333331
2020-06-11 22:00:00,,3.6133299350738524,3.7508416857038225,3.6768549919128417,14.0,9.0,82.0,29.83,82.15320916666666
2020-06-11 23:00:00,,4.974236965179443,6.11205530166626,5.795859132494245,14.0,8.0,88.0,29.8,60.82175166666667
2020-06-12 00:00:00,,10.322210729122162,11.144682190634988,11.230566910334996,14.0,10.0,88.0,29.8,43.395935
2020-06-12 01:00:00,,11.783958608453924,13.956814448038736,14.162853167607235,14.0,10.0,88.0,29.8,39.178954999999995
2020-06-12 02:00:00,,14.85589667728969,16.938948504130046,16.649548530578613,14.0,9.0,88.0,29.77,33.286762499999995
2020-06-12 03:00:00,,26.898677652532403,28.86682687486921,28.088788096110026,14.0,9.0,88.0,29.74,26.693749166666667
2020-06-12 04:00:00,,32.75449091593425,35.77849006652832,36.58365020751953,14.0,8.0,88.0,29.74,22.948120000000003
2020-06-12 05:00:00,,32.259869766235354,32.66885157993862,35.029310498918804,14.0,7.0,88.0,29.74,31.303855000000002
2020-06-12 06:00:00,,30.22537408556257,28.711578687032063,29.126527659098308,15.0,10.0,82.0,29.74,52.77913
2020-06-12 07:00:00,,22.39577238900321,18.983035867864434,22.44761823018392,15.5,14.0,79.5,29.71,139.20143083333335
2020-06-12 08:00:00,11.52226718266805,16.471525600978307,15.454931552593525,16.857325299580893,17.0,17.0,77.0,29.68,220.47729333333328
2020-06-12 09:00:00,9.824938040513258,12.45074040549142,12.14615306854248,12.502033846718925,18.5,16.0,70.5,29.68,225.8516075
2020-06-12 10:00:00,8.396472560034859,9.939383166176933,10.92016836313101,10.729913647969564,19.0,16.0,68.5,29.665,224.00661000000002
2020-06-12 11:00:00,6.176468880971273,6.798240150724139,7.3225305557250975,7.017710622151693,20.0,17.5,64.0,29.65,238.18046
2020-06-12 12:00:00,9.758519458770753,10.621278723080954,10.592869905325083,9.651665131251017,20.0,19.0,64.0,29.65,233.331365
2020-06-12 13:00:00,14.297190109888712,16.438036698561447,17.15726507627047,17.22875428199768,20.0,21.0,60.0,29.62,248.0694408333333
2020-06-12 14:00:00,14.15726900100708,14.571035018334022,14.660693828876202,16.000359058380127,18.5,16.0,75.5,29.62,262.4504841666666
2020-06-12 15:00:00,,16.829684053148544,16.837883142324593,18.119290283748082,18.0,14.5,75.5,29.62,251.92445499999997
2020-06-12 16:00:00,,6.859137296676636,6.802011143077504,7.245249207814535,17.0,13.5,88.0,29.62,269.53611416666666
2020-06-12 17:00:00,,6.222600746154785,6.0882084210713705,6.206515789031982,17.0,15.5,80.0,29.62,254.25493833333334
2020-06-12 18:00:00,,6.453977998097738,6.669177293777466,6.74061918258667,17.5,14.0,75.0,29.62,238.98545750000005
2020-06-12 19:00:00,,14.190890380314418,15.17112364087786,14.985107013157435,18.0,10.5,78.0,29.62,164.16994416666668
2020-06-12 20:00:00,,16.299593721117294,16.16290815671285,17.02203591664632,17.0,8.5,77.0,29.634999999999998,115.31772333333335
2020-06-12 21:00:00,,13.291311604636055,14.9589022227696,15.129891268412273,16.0,6.0,88.0,29.665,111.19714583333332
2020-06-12 22:00:00,,7.393100431987217,7.952057985159067,8.11559699376424,14.0,3.0,94.0,29.68,89.38911583333334
2020-06-12 23:00:00,,5.220586840311686,6.1973296165466305,7.507172743479411,14.0,5.0,94.0,29.68,73.65852666666666
2020-06-13 00:00:00,,3.703241842133658,3.934187630812327,4.538185612360636,14.0,6.0,94.0,29.68,43.027734166666676
2020-06-13 01:00:00,,6.120601574579875,10.797665786743163,8.299708890914918,12.0,1.0,94.0,29.68,34.96607083333333
2020-06-13 02:00:00,,11.114430280832144,17.921871693929038,21.103742090861,13.0,6.0,100.0,29.68,30.982019166666664
2020-06-13 03:00:00,,10.066319529215495,16.578410966055735,20.230676504281853,13.0,5.0,94.0,29.68,23.715576666666667
2020-06-13 04:00:00,,6.5601540712209845,7.618166923522949,10.80585207257952,13.0,7.0,94.0,29.71,28.1046975
2020-06-13 05:00:00,,4.142264874776204,4.50590441777156,5.145641136169433,13.0,6.0,94.0,29.71,24.364032499999997
2020-06-13 06:00:00,,3.611713473002116,3.7452820340792337,4.121823530930739,14.0,5.0,94.0,29.74,32.83770333333333
2020-06-13 07:00:00,,5.077215957641601,3.865748822689056,4.259373664855957,15.0,7.5,85.0,29.74,53.931775833333326
2020-06-13 08:00:00,,,,,16.5,8.5,75.0,29.755,87.99420750000002
2020-06-13 09:00:00,,,,,17.5,9.5,66.0,29.77,132.25306500000002
2020-06-13 10:00:00,,,,,19.5,14.5,60.0,29.77,149.756125
2020-06-13 11:00:00,1.432062762124198,1.8856673070362635,1.8820290863513947,2.0280404488245645,21.0,14.5,49.5,29.77,190.2986833333334
2020-06-13 12:00:00,1.7986143082380295,2.2136005333491733,1.9597654740015666,2.0810229869989247,22.0,13.5,47.0,29.785,215.9925383333333
2020-06-13 13:00:00,1.5116618315378825,1.7502240401047926,1.792833753994533,1.9209348758061726,23.5,16.5,44.0,29.8,250.18033916666664
2020-06-13 14:00:00,1.1966233168329512,1.5281087398529052,1.3896163781483968,1.4950416803359985,24.0,15.0,41.0,29.77,249.355045
2020-06-13 15:00:00,1.5700791835784913,1.5880003388111408,1.827751407256493,1.8314236743109567,22.5,16.0,45.5,29.8,238.98601416666665
2020-06-13 16:00:00,1.9682775906154089,2.04660518352802,2.2781122667448863,2.2516427040100098,24.0,15.5,38.5,29.77,240.89015750000002
2020-06-13 17:00:00,1.9489314215523856,1.8744192282358805,2.3382888848964987,2.2831641991933185,22.5,14.0,47.0,29.8,216.2501033333333
2020-06-13 18:00:00,3.4162338733673097,3.0040377457936605,4.193407501493182,4.111025043896267,22.0,13.0,53.0,29.8,214.28705749999997
2020-06-13 19:00:00,2.636270523071289,2.6786663990754347,2.7892667395727977,3.090276803289141,21.0,17.5,56.5,29.814999999999998,199.35015666666666
2020-06-13 20:00:00,2.0242107629776003,2.1118460734685263,2.3629125356674194,2.4422529697418214,16.0,12.0,88.0,29.86,154.41483333333332
2020-06-13 21:00:00,2.58055771390597,2.7091219902038572,2.7264031171798706,2.7540886878967283,16.0,2.0,94.0,29.86,113.45172083333334
2020-06-13 22:00:00,3.2223247289657593,3.3577118470118594,4.255156238873799,3.984513316835676,16.0,5.0,94.0,29.89,104.78680333333331
2020-06-13 23:00:00,4.041328287124633,4.649990723683284,5.416314601898193,5.08109050137656,16.0,2.0,94.0,29.89,76.44658416666668
2020-06-14 00:00:00,10.667972119649251,10.649901485443115,13.280065740857806,11.39794708887736,15.0,1.0,94.0,29.89,56.316764166666665
2020-06-14 01:00:00,17.715256436665854,14.892007827758789,21.595522100275215,22.163868713378907,14.0,2.0,94.0,29.89,43.247205
2020-06-14 02:00:00,23.740899159358097,19.93728432288537,33.59496510823568,34.81752370198568,13.0,0.0,94.0,29.89,27.24124416666666
2020-06-14 03:00:00,29.54081916809082,26.702591822697567,44.32016213734945,44.2112434387207,12.0,3.0,100.0,29.89,18.06521818181818
2020-06-14 04:00:00,34.060232925415036,31.85827214377267,62.13207773061899,64.22286957960863,12.0,1.0,94.0,29.89,26.694508333333335
2020-06-14 05:00:00,16.41599101286668,15.654602845509848,18.005342960357666,17.416071231548603,12.0,1.0,100.0,29.92,26.837874999999997
2020-06-14 06:00:00,3.37156879901886,4.542441368103027,4.336002056415264,4.651017649968465,14.0,6.0,100.0,29.92,30.025626666666664
2020-06-14 07:00:00,2.8763842582702637,3.785125630242484,3.255839262689863,3.8780667781829834,15.5,6.5,88.0,29.92,41.15397636363636
2020-06-14 08:00:00,2.4907003045082092,3.1588066724630504,2.6138318947383334,3.240065864154271,17.5,7.0,75.0,29.92,63.28674166666665
2020-06-14 09:00:00,2.195471493403117,2.5645580689112344,2.1487125555674234,2.8692984580993652,18.5,8.5,73.0,29.935000000000002,85.07101416666667
2020-06-14 10:00:00,2.3688162932029138,2.726049057642619,2.6108628000531877,2.9631313255855014,19.0,7.5,66.0,29.95,112.99033333333331
2020-06-14 11:00:00,2.14187045608248,2.578489593097142,2.629396915435791,2.8124580600044946,19.0,7.5,64.0,29.95,140.42153166666665
2020-06-14 12:00:00,2.5556254545847574,2.9726138591766356,2.734655022621155,3.170158624649048,20.5,9.5,58.5,29.95,176.2648683333333
2020-06-14 13:00:00,2.225865295955113,2.6438309805733815,2.6234506276937632,2.76812613927401,22.0,10.5,57.0,29.95,180.617485
2020-06-14 14:00:00,1.9681776066621144,2.324036623750414,2.5363381008307138,2.84465531202463,22.0,13.0,53.0,29.95,187.81638499999997
2020-06-14 15:00:00,1.8802286294790416,2.017287492752075,2.2079781975064963,2.2778539061546326,22.0,11.0,55.0,29.95,204.0814466666667
2020-06-14 16:00:00,1.8763029208550086,2.1215718487898507,2.0483657029958873,2.2460166897092546,21.5,9.5,55.0,29.95,195.90618583333332
2020-06-14 17:00:00,1.6729243099689484,2.171474119027456,2.1596675078074137,2.234064051083156,22.0,9.5,53.0,29.95,167.1444825
2020-06-14 18:00:00,1.8787593603134158,2.3634780168533327,2.2970467380114963,2.486742941538493,21.0,8.0,50.0,29.95,160.678845
2020-06-14 19:00:00,2.1274421896253313,2.589416329065959,2.5085909247398375,2.8424001057942707,20.0,7.0,56.0,29.95,151.82985666666664
2020-06-14 20:00:00,2.3708993991216025,2.600286841392517,2.673277888979231,3.273536572089562,19.0,8.0,60.0,29.98,126.59167249999997
2020-06-14 21:00:00,2.967447519302368,3.3987315618074856,3.3135930061340333,3.370560022500845,17.0,5.0,68.0,29.98,91.99066416666666
2020-06-14 22:00:00,3.7718490191868375,4.1748343535832,3.79512750185453,4.1735601902008055,16.0,6.0,72.0,29.98,76.79738750000001
2020-06-14 23:00:00,4.614521678288778,5.1999133110046385,4.7719887770139255,4.9277801513671875,15.0,5.0,77.0,30.01,54.54836333333333
2020-06-15 00:00:00,5.39155033656529,5.8370987256368005,5.288069835075965,,14.0,5.0,82.0,30.01,44.78009749999999
2020-06-15 01:00:00,5.530419890085856,6.617436122894287,6.224460738045829,6.571862437508323,13.0,3.0,88.0,30.01,26.236570833333335
2020-06-15 02:00:00,6.27622283299764,6.573503766741071,6.738376910869892,6.799772500991821,12.0,2.0,88.0,30.01,27.6477175
2020-06-15 03:00:00,7.102176019123623,6.708938782031719,7.558369064331055,7.415959453582763,11.0,2.0,100.0,30.01,23.907479166666672
2020-06-15 04:00:00,6.130579439798991,7.130144868578229,7.364132404327393,7.469252858843122,11.0,2.0,94.0,30.01,23.85634916666667
2020-06-15 05:00:00,5.284062726157052,6.436218929290772,6.710096104939779,6.5290465037028,11.0,0.0,100.0,30.01,34.471035
2020-06-15 06:00:00,4.854785474141439,5.78707799911499,5.6286612919398715,5.586880036762783,13.0,1.0,88.0,30.01,62.64480583333334
2020-06-15 07:00:00,3.76592698097229,5.0776170571645105,4.223909514290946,5.01451834042867,14.5,3.0,82.0,30.01,163.67276
2020-06-15 08:00:00,2.4151199579238893,3.264428047033457,3.0582888977868214,3.4791372299194334,16.5,2.5,72.5,30.01,255.3089166666667
2020-06-15 09:00:00,2.1525039990743,2.425050071307591,2.4334032194955006,2.451509748186384,18.5,4.0,62.0,30.01,288.8979566666667
2020-06-15 10:00:00,2.0712223734174455,1.964446727434794,2.152102965574998,1.958532920905522,20.5,5.0,53.0,30.01,305.06779166666666
2020-06-15 11:00:00,1.6646960258483887,2.047562503814697,2.0017134291785106,2.3475115469523837,22.5,4.0,47.0,30.01,269.1391641666667
2020-06-15 12:00:00,1.6799141883850097,2.0141226132710774,1.945192074775696,2.066252835591634,23.0,6.5,41.0,30.01,256.0302991666667
2020-06-15 13:00:00,1.6742023144449507,1.87914133866628,2.633887855211894,2.062838022525494,23.0,7.0,44.0,29.995,265.27512083333335
2020-06-15 14:00:00,1.8941238352230616,2.183892946976882,2.160389093252329,2.4955862204233807,23.0,7.0,44.0,29.98,266.179705
2020-06-15 15:00:00,2.022310415903727,2.458427906036377,2.320510753563472,2.4934346040089923,23.0,5.0,44.0,29.98,268.0815458333334
2020-06-15 16:00:00,2.524554713567098,2.7924476067225137,2.726085138320923,2.9394485733725806,19.5,7.0,69.0,29.98,284.8160125
2020-06-15 17:00:00,2.6537221329552785,3.228142499923706,3.3223204062535214,3.536964511871338,18.0,4.5,85.5,29.98,264.94420916666667
2020-06-15 18:00:00,2.1823225736618044,2.5499501739229475,2.578947893778483,2.704176698412214,19.0,2.5,83.0,29.98,233.23622666666662
2020-06-15 19:00:00,1.7080453872680663,1.8482037442071098,1.9455334459032332,2.2958612998326617,17.5,5.5,85.5,29.98,157.5251458333333
2020-06-15 20:00:00,1.951272921902793,2.209392460187276,2.3113767504692078,2.341307133436203,17.0,4.0,88.0,29.98,114.83260416666667
2020-06-15 21:00:00,2.3865395466486614,3.2773397167523703,3.3825888435045877,3.8177779061453685,16.5,1.0,91.0,29.98,93.07758416666665
2020-06-15 22:00:00,2.5335218565804616,2.896747742380415,3.0394126687731062,3.514469163758414,14.0,3.0,100.0,30.01,85.73915083333333
2020-06-15 23:00:00,4.162188339233398,4.610679515202841,4.624628816332136,4.996228249867757,14.0,2.0,100.0,29.98,68.93112749999999
2020-06-16 00:00:00,5.931598790486654,6.253342083522251,5.62207670211792,6.265156555175781,14.0,1.0,94.0,29.98,55.08630833333333
2020-06-16 01:00:00,6.608398882548014,6.23966189793178,6.303099822998047,7.210016218821208,13.0,3.0,100.0,29.98,31.560130833333332
2020-06-16 02:00:00,7.434062830607096,6.865035057067871,6.567136423928397,7.48889343555157,13.0,3.0,100.0,29.98,28.710416666666664
2020-06-16 03:00:00,8.242551599230085,7.843411382039388,7.082303558077131,8.28452035358974,14.0,2.0,94.0,29.95,36.44786750000001
2020-06-16 04:00:00,10.25431119478666,9.545288709493784,9.039444480623517,9.776438566354605,13.0,3.0,94.0,29.95,30.542599999999997
2020-06-16 05:00:00,13.200034586588542,13.551052570343018,12.336875915527344,13.274554570515951,14.0,2.0,94.0,29.95,35.880470833333334
2020-06-16 06:00:00,9.813384628295898,14.449672038738544,12.211695607503255,11.521001434326172,15.0,3.0,88.0,29.98,54.77889083333333
2020-06-16 07:00:00,7.5811753670374555,10.841996669769287,8.26179609298706,10.200900109608968,15.5,3.0,79.5,29.98,159.0061016666667
2020-06-16 08:00:00,3.527607549320568,5.584393574641301,4.786551032747541,5.810520512717111,17.5,2.5,73.0,29.98,242.1799075
2020-06-16 09:00:00,2.2771990994612374,2.46603732307752,2.6966440166745866,3.473595937093099,19.5,5.0,64.0,29.98,285.21666999999997
2020-06-16 10:00:00,4.352893662452698,1.9892799579180205,2.177604411329542,1.9791522820790608,20.0,6.0,60.0,29.965,270.4961683333334
2020-06-16 11:00:00,2.4920310656229656,2.9587857405344646,2.849244551225142,2.8595947112355913,21.5,6.5,57.0,29.95,247.33101999999997
2020-06-16 12:00:00,1.9500051985184352,2.0424862007300058,2.4711939181600298,2.5235353983365574,21.5,8.5,55.0,29.95,254.3237766666667
2020-06-16 13:00:00,0.8573297500610352,1.0315990788596017,1.2059646844863892,1.3534462213516236,20.5,8.5,62.0,29.935000000000002,255.8889275
2020-06-16 14:00:00,0.8558487639977381,1.2494130889574686,1.2734649223940713,1.5341554601987204,21.5,4.0,53.5,29.92,245.0603266666667
2020-06-16 15:00:00,1.8824646813528878,2.144516178539821,2.2687851740763736,2.604166587193807,23.5,6.5,45.5,29.92,264.9972883333333
2020-06-16 16:00:00,1.088149227698644,1.5590135134183443,1.6079875872685359,1.8486639579137167,20.5,13.5,62.0,29.905,286.5757291666667
2020-06-16 17:00:00,0.9559733952794757,1.2532874663670859,1.135865527849931,1.4294129822935377,22.0,10.0,55.0,29.89,278.25319916666666
2020-06-16 18:00:00,1.1355793327093124,1.9020818571249645,1.5040703036568381,1.6541596015294393,22.0,7.0,53.0,29.89,239.55675250000004
2020-06-16 19:00:00,1.4300262800284795,1.6677438418070476,1.7572994657925196,1.8485550013455478,22.0,7.0,48.5,29.89,172.90458416666664
2020-06-16 20:00:00,2.1884516716003417,2.5550673166910807,2.7301457354000638,2.9696923991044364,21.0,6.5,50.0,29.89,124.68572166666667
2020-06-16 21:00:00,2.083818952242533,1.9481611887613932,2.4529465357462565,2.5275401047297885,19.0,6.5,58.0,29.92,107.50421
2020-06-16 22:00:00,2.6303114811579387,2.431932830810547,2.9784361805234636,2.8580314261572703,17.5,5.5,68.5,29.92,88.06610833333333
2020-06-16 23:00:00,2.776334015528361,2.5754323857171193,3.1415609632219588,3.452091693878174,15.0,2.0,82.0,29.92,69.22138833333334
2020-06-17 00:00:00,2.8820181051890055,2.8930761997516337,3.3116318668637956,3.2699493995079627,14.0,1.0,88.0,29.92,46.22503833333332
2020-06-17 01:00:00,3.0146831274032593,3.2579658948458157,3.899427874883016,3.6923933664957684,14.0,0.0,88.0,29.89,34.909234999999995
2020-06-17 02:00:00,3.0829139232635496,3.287155596415202,4.079686274895301,4.635072414691631,13.0,1.0,94.0,29.89,26.901172500000005
